region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,pressure
Pays de la Loire,2018-05-29,21.0,19.0,21.0,82.0,9.0,70.0,179
Pays de la Loire,2018-05-30,19.0,13.0,22.0,85.0,8.0,83.0,50
Provence-Alpes-Côte d'Azur,2018-04-30,16.0,15.0,8.0,59.0,10.0,56.0,126
Provence-Alpes-Côte d'Azur,2018-05-01,19.0,15.0,24.0,59.0,9.375,50.0,0
Provence-Alpes-Côte d'Azur,2018-05-02,21.0,18.0,22.0,52.0,10.0,31.0,18
Provence-Alpes-Côte d'Azur,2018-05-03,21.0,16.0,16.0,72.0,9.75,53.0,30
Provence-Alpes-Côte d'Azur,2018-05-04,21.0,20.0,13.0,62.0,9.625,25.0,158
Provence-Alpes-Côte d'Azur,2018-05-05,22.0,21.0,9.0,62.0,9.25,53.0,60
Provence-Alpes-Côte d'Azur,2018-05-06,21.0,18.0,11.0,66.0,9.375,31.0,97
Provence-Alpes-Côte d'Azur,2018-05-07,21.0,20.0,17.0,64.0,9.375,21.0,68
Provence-Alpes-Côte d'Azur,2018-05-08,22.0,20.0,9.0,63.0,9.125,43.0,64
Provence-Alpes-Côte d'Azur,2018-05-09,22.0,19.0,31.0,62.0,9.875,12.0,138
Provence-Alpes-Côte d'Azur,2018-05-10,20.0,18.0,15.0,61.0,10.0,1.0,86
Provence-Alpes-Côte d'Azur,2018-05-11,20.0,19.0,20.0,65.0,10.0,25.0,76
Provence-Alpes-Côte d'Azur,2018-05-12,16.0,11.0,36.0,85.0,9.375,95.0,14
Provence-Alpes-Côte d'Azur,2018-05-13,14.0,12.0,33.0,71.0,9.25,71.0,130
Provence-Alpes-Côte d'Azur,2018-05-14,20.0,15.0,31.0,70.0,9.375,48.0,83
Provence-Alpes-Côte d'Azur,2018-05-15,21.0,18.0,15.0,59.0,10.0,15.0,122
Provence-Alpes-Côte d'Azur,2018-05-16,19.0,18.0,8.0,64.0,10.0,21.0,25
Provence-Alpes-Côte d'Azur,2018-05-17,21.0,19.0,12.0,59.0,9.875,14.0,54
Provence-Alpes-Côte d'Azur,2018-05-18,22.0,21.0,12.0,57.0,10.0,11.0,155
Provence-Alpes-Côte d'Azur,2018-05-19,22.0,21.0,13.0,56.0,9.875,12.0,40
Provence-Alpes-Côte d'Azur,2018-05-20,21.0,18.0,15.0,62.0,9.875,42.0,139
Provence-Alpes-Côte d'Azur,2018-05-21,19.0,18.0,9.0,71.0,9.625,71.0,100
Provence-Alpes-Côte d'Azur,2018-05-22,23.0,20.0,15.0,64.0,10.0,20.0,162
Provence-Alpes-Côte d'Azur,2018-05-23,23.0,21.0,11.0,60.0,10.0,15.0,56
Provence-Alpes-Côte d'Azur,2018-05-24,25.0,23.0,12.0,49.0,10.0,6.0,79
Provence-Alpes-Côte d'Azur,2018-05-25,26.0,23.0,26.0,60.0,9.75,24.0,178
Provence-Alpes-Côte d'Azur,2018-05-26,26.0,25.0,29.0,55.0,9.875,17.0,200
Provence-Alpes-Côte d'Azur,2018-05-27,22.0,20.0,27.0,77.0,9.75,35.0,10
Provence-Alpes-Côte d'Azur,2018-05-28,23.0,22.0,16.0,62.0,9.875,29.0,47
Provence-Alpes-Côte d'Azur,2018-05-29,24.0,22.0,18.0,61.0,9.375,35.0,85
Provence-Alpes-Côte d'Azur,2018-05-30,22.0,21.0,14.0,63.0,9.5,20.0,161
Île-de-France,2018-04-30,14.0,10.0,13.0,63.0,10.0,72.0,107
Île-de-France,2018-05-01,16.0,12.0,20.0,73.0,9.875,37.0,64
Île-de-France,2018-05-02,16.0,13.0,15.0,58.0,10.0,7.0,130
Île-de-France,2018-05-03,18.0,14.0,19.0,66.0,10.0,1.0,73
Île-de-France,2018-05-04,23.0,16.0,19.0,71.0,10.0,3.0,88
Île-de-France,2018-05-05,26.0,20.0,15.0,64.0,10.0,2.0,140
Île-de-France,2018-05-06,25.0,21.0,15.0,58.0,10.0,0.0,37
Île-de-France,2018-05-07,26.0,22.0,12.0,56.0,10.0,9.0,12
Île-de-France,2018-05-08,22.0,17.0,14.0,69.0,10.0,37.0,159
Île-de-France,2018-05-09,16.0,14.0,20.0,64.0,10.0,56.0,3
Île-de-France,2018-05-10,20.0,15.0,13.0,57.0,10.0,11.0,107
Île-de-France,2018-05-11,21.0,14.0,21.0,79.0,9.875,47.0,108
Île-de-France,2018-05-12,14.0,11.0,12.0,72.0,9.375,80.0,113
Île-de-France,2018-05-13,14.0,11.0,21.0,88.0,8.625,88.0,43
Île-de-France,2018-05-14,20.0,13.0,13.0,84.0,9.875,57.0,77
Île-de-France,2018-05-15,20.0,16.0,23.0,75.0,9.875,27.0,170
Île-de-France,2018-05-16,18.0,12.0,17.0,72.0,10.0,35.0,126
Île-de-France,2018-05-17,18.0,13.0,14.0,61.0,10.0,27.0,126
Île-de-France,2018-05-18,18.0,14.0,15.0,70.0,10.0,16.0,100
Île-de-France,2018-05-19,21.0,16.0,15.0,66.0,10.0,7.0,173
Île-de-France,2018-05-20,24.0,17.0,8.0,68.0,10.0,20.0,88
Île-de-France,2018-05-21,23.0,19.0,12.0,68.0,9.5,21.0,183
Île-de-France,2018-05-22,21.0,18.0,13.0,75.0,10.0,33.0,188
Île-de-France,2018-05-23,24.0,21.0,8.0,65.0,10.0,32.0,119
Île-de-France,2018-05-24,25.0,20.0,13.0,71.0,10.0,35.0,132
Île-de-France,2018-05-25,28.0,23.0,16.0,67.0,10.0,21.0,170
Île-de-France,2018-05-26,28.0,24.0,12.0,62.0,9.125,34.0,113
Île-de-France,2018-05-27,25.0,21.0,13.0,73.0,9.875,37.0,21
Île-de-France,2018-05-28,24.0,20.0,12.0,70.0,9.875,26.0,107
Île-de-France,2018-05-29,25.0,21.0,11.0,66.0,10.0,33.0,142
Île-de-France,2018-05-30,24.0,22.0,12.0,67.0,9.75,23.0,37
Bourgogne-Franche-Comté,2018-05-31,20.5,16.5,10.0,86.5,6.6875,52.5,138
Bourgogne-Franche-Comté,2018-06-01,23.0,19.5,7.5,73.5,6.75,26.0,128
Bourgogne-Franche-Comté,2018-06-02,24.5,21.0,10.5,74.5,8.0,46.5,29
Bourgogne-Franche-Comté,2018-06-03,23.0,21.5,11.5,79.0,8.0625,52.5,78
Bourgogne-Franche-Comté,2018-06-04,22.5,20.0,6.5,85.0,8.0,42.5,42
Bourgogne-Franche-Comté,2018-06-05,23.5,20.5,12.5,77.5,8.5625,47.0,160
Bourgogne-Franche-Comté,2018-06-06,22.5,20.0,9.5,78.5,8.3125,38.5,130
Bourgogne-Franche-Comté,2018-06-07,23.5,21.0,11.0,83.0,6.75,37.0,116
Bourgogne-Franche-Comté,2018-06-08,25.0,21.5,6.5,77.5,7.0625,33.5,40
Bourgogne-Franche-Comté,2018-06-09,25.5,23.0,12.0,71.5,10.0,15.0,6
Bourgogne-Franche-Comté,2018-06-10,22.0,17.5,16.5,89.0,9.0625,43.0,41
Bourgogne-Franche-Comté,2018-06-11,21.0,17.0,9.0,88.5,6.9375,69.0,150
Bourgogne-Franche-Comté,2018-06-12,17.0,15.5,19.0,81.0,8.8125,63.5,100
Bourgogne-Franche-Comté,2018-06-13,19.0,17.0,11.5,65.5,7.6875,23.5,119
Bourgogne-Franche-Comté,2018-06-14,22.0,18.5,10.5,71.0,6.75,45.0,199
Bourgogne-Franche-Comté,2018-06-15,22.5,21.0,10.5,77.0,7.25,23.0,122
Bourgogne-Franche-Comté,2018-06-16,19.0,17.0,13.5,87.0,7.6875,57.5,160
Bourgogne-Franche-Comté,2018-06-17,21.0,18.5,9.0,73.0,8.9375,25.0,76
Bourgogne-Franche-Comté,2018-06-18,24.5,21.0,14.5,72.0,7.125,33.5,148
Bourgogne-Franche-Comté,2018-06-19,27.0,23.5,10.5,71.5,7.625,27.0,82
Bourgogne-Franche-Comté,2018-06-20,24.5,22.5,20.5,74.0,8.8125,25.0,191
Bourgogne-Franche-Comté,2018-06-21,18.0,14.5,23.0,59.0,10.0,5.5,136
Bourgogne-Franche-Comté,2018-06-22,20.0,16.5,17.0,62.5,10.0,4.5,164
Bourgogne-Franche-Comté,2018-06-23,20.5,18.0,18.0,62.0,9.5,27.5,45
Bourgogne-Franche-Comté,2018-06-24,22.5,19.0,19.0,65.0,9.5,10.0,146
Bourgogne-Franche-Comté,2018-06-25,24.5,21.0,16.5,60.5,10.0,8.0,146
Bourgogne-Franche-Comté,2018-06-26,25.0,21.5,19.0,63.5,9.5,4.5,148
Bourgogne-Franche-Comté,2018-06-27,24.5,20.5,24.5,54.5,10.0,8.0,121
Bourgogne-Franche-Comté,2018-06-28,26.0,21.0,18.5,65.5,10.0,13.0,103
Bourgogne-Franche-Comté,2018-06-29,28.5,24.5,5.5,65.5,9.9375,8.0,174
Bretagne,2018-05-31,21.0,18.0,13.0,82.0,8.0,63.0,88
Bretagne,2018-06-01,23.0,19.0,5.0,76.0,7.875,36.0,18
Bretagne,2018-06-02,24.0,19.0,18.0,86.0,9.875,40.0,23
Bretagne,2018-06-03,21.0,17.0,16.0,94.0,7.875,64.0,191
Bretagne,2018-06-04,20.0,17.0,18.0,91.0,7.5,89.0,18
Bretagne,2018-06-05,18.0,13.0,13.0,95.0,6.375,100.0,111
Bretagne,2018-06-06,21.0,18.0,12.0,88.0,6.875,82.0,178
Bretagne,2018-06-07,23.0,21.0,8.0,81.0,7.375,24.0,8
Bretagne,2018-06-08,24.0,21.0,14.0,84.0,6.5,45.0,195
Bretagne,2018-06-09,22.0,20.0,12.0,89.0,8.875,45.0,183
Bretagne,2018-06-10,19.0,17.0,21.0,94.0,6.625,68.0,61
Bretagne,2018-06-11,21.0,18.0,22.0,88.0,9.625,52.0,83
Bretagne,2018-06-12,20.0,17.0,9.0,82.0,7.875,41.0,74
Bretagne,2018-06-13,17.0,16.0,19.0,93.0,9.0,79.0,37
Bretagne,2018-06-14,17.0,16.0,13.0,78.0,9.0,43.0,74
Bretagne,2018-06-15,18.0,17.0,19.0,85.0,10.0,62.0,9
Bretagne,2018-06-16,18.0,16.0,19.0,89.0,10.0,85.0,108
Bretagne,2018-06-17,20.0,18.0,12.0,83.0,5.5,81.0,144
Bretagne,2018-06-18,20.0,18.0,5.0,87.0,6.75,78.0,48
Bretagne,2018-06-19,26.0,22.0,17.0,84.0,7.0,23.0,22
Bretagne,2018-06-20,20.0,16.0,26.0,78.0,10.0,34.0,97
Bretagne,2018-06-21,20.0,16.0,15.0,75.0,10.0,7.0,177
Bretagne,2018-06-22,22.0,17.0,15.0,70.0,10.0,5.0,114
Bretagne,2018-06-23,23.0,19.0,14.0,72.0,10.0,9.0,96
Bretagne,2018-06-24,25.0,20.0,17.0,76.0,10.0,12.0,47
Bretagne,2018-06-25,27.0,22.0,18.0,77.0,9.0,2.0,111
Bretagne,2018-06-26,28.0,22.0,15.0,74.0,10.0,0.0,133
Bretagne,2018-06-27,27.0,22.0,20.0,74.0,8.875,15.0,34
Bretagne,2018-06-28,27.0,23.0,21.0,76.0,9.875,11.0,22
Bretagne,2018-06-29,28.0,23.0,15.0,77.0,10.0,18.0,10
Centre-Val de Loire,2018-05-31,21.0,17.0,12.0,88.0,7.75,74.0,137
Centre-Val de Loire,2018-06-01,24.0,21.0,7.0,70.0,8.0,30.0,193
Centre-Val de Loire,2018-06-02,24.0,21.0,17.0,80.0,8.375,41.0,155
Centre-Val de Loire,2018-06-03,25.0,21.0,6.0,80.0,7.625,38.0,15
Centre-Val de Loire,2018-06-04,21.0,19.0,15.0,91.0,7.125,72.0,70
Centre-Val de Loire,2018-06-05,21.0,18.0,5.0,94.0,7.25,80.0,57
Centre-Val de Loire,2018-06-06,22.0,17.0,10.0,92.0,6.25,64.0,67
Centre-Val de Loire,2018-06-07,25.0,22.0,10.0,74.0,9.75,21.0,173
Centre-Val de Loire,2018-06-08,26.0,22.0,12.0,82.0,7.75,44.0,109
Centre-Val de Loire,2018-06-09,25.0,22.0,9.0,84.0,7.875,31.0,162
Centre-Val de Loire,2018-06-10,21.0,16.0,14.0,85.0,8.5,60.0,73
Centre-Val de Loire,2018-06-11,20.0,18.0,22.0,79.0,9.0,42.0,125
Centre-Val de Loire,2018-06-12,17.0,15.0,15.0,70.0,9.0,39.0,72
Centre-Val de Loire,2018-06-13,21.0,17.0,15.0,74.0,10.0,59.0,73
Centre-Val de Loire,2018-06-14,21.0,17.0,5.0,90.0,6.75,74.0,167
Centre-Val de Loire,2018-06-15,20.0,18.0,14.0,75.0,8.0,79.0,190
Centre-Val de Loire,2018-06-16,18.0,16.0,14.0,85.0,8.0,77.0,149
Centre-Val de Loire,2018-06-17,22.0,17.0,14.0,88.0,9.0,81.0,167
Centre-Val de Loire,2018-06-18,23.0,21.0,9.0,75.0,6.75,54.0,82
Centre-Val de Loire,2018-06-19,27.0,23.0,10.0,67.0,7.5,31.0,58
Centre-Val de Loire,2018-06-20,21.0,19.0,19.0,77.0,9.0,46.0,188
Centre-Val de Loire,2018-06-21,20.0,16.0,21.0,56.0,10.0,19.0,75
Centre-Val de Loire,2018-06-22,21.0,16.0,18.0,63.0,10.0,7.0,95
Centre-Val de Loire,2018-06-23,22.0,19.0,14.0,64.0,10.0,22.0,2
Centre-Val de Loire,2018-06-24,23.0,19.0,19.0,68.0,9.0,9.0,80
Centre-Val de Loire,2018-06-25,26.0,22.0,17.0,65.0,9.0,2.0,79
Centre-Val de Loire,2018-06-26,27.0,23.0,19.0,66.0,9.0,3.0,115
Centre-Val de Loire,2018-06-27,26.0,23.0,24.0,54.0,10.0,9.0,35
Centre-Val de Loire,2018-06-28,25.0,24.0,21.0,66.0,9.75,16.0,161
Centre-Val de Loire,2018-06-29,31.0,25.0,12.0,68.0,9.0,13.0,112
Corse,2018-05-31,21.0,20.0,10.0,62.0,10.0,1.0,151
Corse,2018-06-01,22.0,21.0,7.0,53.0,10.0,5.0,87
Corse,2018-06-02,25.0,20.0,5.0,75.0,9.625,16.0,24
Corse,2018-06-03,19.0,17.0,13.0,79.0,9.875,39.0,77
Corse,2018-06-04,20.0,19.0,12.0,65.0,10.0,21.0,198
Corse,2018-06-05,20.0,19.0,13.0,78.0,9.875,28.0,32
Corse,2018-06-06,19.0,17.0,5.0,90.0,8.0,55.0,188
Corse,2018-06-07,18.0,14.0,10.0,78.0,9.625,19.0,39
Corse,2018-06-08,22.0,20.0,12.0,63.0,10.0,7.0,187
Corse,2018-06-09,26.0,24.0,6.0,48.0,10.0,5.0,124
Corse,2018-06-10,26.0,23.0,7.0,64.0,10.0,19.0,186
Corse,2018-06-11,21.0,20.0,16.0,76.0,8.75,37.0,180
Corse,2018-06-12,19.0,18.0,15.0,80.0,9.25,29.0,183
Corse,2018-06-13,21.0,19.0,8.0,79.0,9.5,20.0,95
Corse,2018-06-14,21.0,20.0,10.0,76.0,9.375,20.0,151
Corse,2018-06-15,22.0,21.0,10.0,73.0,9.875,12.0,22
Corse,2018-06-16,22.0,16.0,12.0,72.0,9.875,8.0,178
Corse,2018-06-17,23.0,22.0,8.0,74.0,9.625,16.0,113
Corse,2018-06-18,25.0,24.0,9.0,56.0,10.0,10.0,72
Corse,2018-06-19,24.0,19.0,9.0,61.0,9.875,11.0,193
Corse,2018-06-20,24.0,23.0,11.0,71.0,9.625,10.0,67
Corse,2018-06-21,24.0,23.0,15.0,69.0,10.0,13.0,166
Corse,2018-06-22,24.0,22.0,7.0,74.0,9.625,9.0,73
Corse,2018-06-23,23.0,20.0,6.0,74.0,9.125,44.0,62
Corse,2018-06-24,22.0,21.0,7.0,71.0,9.625,12.0,200
Corse,2018-06-25,22.0,21.0,9.0,63.0,9.875,9.0,171
Corse,2018-06-26,23.0,22.0,12.0,57.0,10.0,6.0,175
Corse,2018-06-27,22.0,21.0,14.0,77.0,9.875,13.0,155
Corse,2018-06-28,24.0,23.0,9.0,56.0,10.0,5.0,195
Corse,2018-06-29,26.0,25.0,7.0,53.0,10.0,2.0,11
Grand Est,2018-05-31,21.0,18.5,12.5,83.0,8.625,55.0,40
Grand Est,2018-06-01,21.5,19.5,9.0,76.5,9.3125,27.0,120
Grand Est,2018-06-02,24.5,21.0,10.5,73.5,10.0,13.0,120
Grand Est,2018-06-03,25.0,22.5,12.5,75.0,9.5625,21.0,92
Grand Est,2018-06-04,25.5,22.5,14.0,78.5,9.25,13.0,17
Grand Est,2018-06-05,24.5,21.0,9.0,79.5,9.375,22.5,14
Grand Est,2018-06-06,22.5,21.0,7.5,80.0,9.875,52.0,136
Grand Est,2018-06-07,24.0,21.5,8.5,77.0,8.4375,24.0,144
Grand Est,2018-06-08,24.5,22.0,10.0,79.0,8.8125,39.5,132
Grand Est,2018-06-09,25.5,23.0,6.0,70.5,9.875,14.0,25
Grand Est,2018-06-10,23.5,18.0,13.5,93.0,9.6875,37.5,200
Grand Est,2018-06-11,18.5,17.0,14.5,92.5,8.3125,80.5,136
Grand Est,2018-06-12,16.0,13.5,15.0,75.0,9.5,64.0,135
Grand Est,2018-06-13,19.0,17.0,7.0,67.0,9.9375,46.0,80
Grand Est,2018-06-14,21.5,17.0,4.5,79.0,9.0,42.5,169
Grand Est,2018-06-15,23.0,21.0,7.0,68.5,9.375,30.5,150
Grand Est,2018-06-16,19.0,15.0,16.5,81.0,9.5,48.0,181
Grand Est,2018-06-17,21.0,19.0,10.0,75.0,8.0,37.5,197
Grand Est,2018-06-18,22.5,20.5,8.5,75.0,9.0,38.5,49
Grand Est,2018-06-19,27.5,23.0,6.0,72.5,9.5,4.5,178
Grand Est,2018-06-20,22.0,20.5,22.5,74.5,8.9375,18.0,110
Grand Est,2018-06-21,16.0,13.5,15.5,65.5,10.0,29.0,7
Grand Est,2018-06-22,18.5,15.0,13.0,66.5,10.0,24.0,67
Grand Est,2018-06-23,19.5,17.0,10.5,65.0,10.0,46.0,129
Grand Est,2018-06-24,20.0,16.5,13.0,75.0,10.0,42.5,42
Grand Est,2018-06-25,23.0,20.0,12.5,67.0,10.0,14.5,37
Grand Est,2018-06-26,24.0,21.5,17.5,65.5,9.0,17.5,175
Grand Est,2018-06-27,24.0,20.5,21.5,62.5,10.0,25.5,113
Grand Est,2018-06-28,25.5,23.0,19.5,70.0,9.875,35.5,52
Grand Est,2018-06-29,28.0,24.5,14.5,66.5,10.0,9.5,189
Hauts-de-France,2018-05-31,18.5,13.5,14.0,91.0,7.375,61.0,79
Hauts-de-France,2018-06-01,20.0,15.0,13.5,87.5,9.0,56.5,126
Hauts-de-France,2018-06-02,23.5,18.0,13.0,77.0,10.0,6.0,10
Hauts-de-France,2018-06-03,22.5,17.5,21.0,85.5,10.0,33.0,96
Hauts-de-France,2018-06-04,18.5,14.5,21.5,90.0,10.0,67.5,91
Hauts-de-France,2018-06-05,23.5,17.5,16.0,87.0,9.8125,36.0,89
Hauts-de-France,2018-06-06,22.5,18.5,8.5,86.0,8.75,40.5,160
Hauts-de-France,2018-06-07,22.0,17.0,16.0,86.0,8.0,33.5,128
Hauts-de-France,2018-06-08,22.5,17.5,12.0,86.0,9.0,41.0,198
Hauts-de-France,2018-06-09,23.0,18.0,14.5,85.0,8.5,37.5,79
Hauts-de-France,2018-06-10,21.5,17.5,22.5,85.0,10.0,50.0,63
Hauts-de-France,2018-06-11,18.0,13.5,20.0,88.5,10.0,60.0,119
Hauts-de-France,2018-06-12,16.5,13.5,14.0,79.5,9.0,40.5,121
Hauts-de-France,2018-06-13,18.0,13.5,20.0,90.0,9.0,48.0,125
Hauts-de-France,2018-06-14,20.5,14.5,12.0,82.5,9.0,19.5,61
Hauts-de-France,2018-06-15,18.5,14.5,16.5,80.0,10.0,36.5,146
Hauts-de-France,2018-06-16,17.5,14.5,20.0,83.0,9.0,73.0,95
Hauts-de-France,2018-06-17,20.0,15.5,22.0,91.0,10.0,73.0,77
Hauts-de-France,2018-06-18,20.0,16.5,13.5,92.0,9.5,74.5,52
Hauts-de-France,2018-06-19,22.5,18.5,13.0,87.0,7.5,42.5,79
Hauts-de-France,2018-06-20,16.5,12.0,23.5,74.5,9.5,18.5,192
Hauts-de-France,2018-06-21,18.0,13.0,21.0,76.5,10.0,7.0,76
Hauts-de-France,2018-06-22,19.5,14.0,12.5,72.5,10.0,16.5,2
Hauts-de-France,2018-06-23,20.0,15.0,16.5,76.0,10.0,21.5,114
Hauts-de-France,2018-06-24,22.5,16.5,14.0,81.0,10.0,16.5,113
Hauts-de-France,2018-06-25,22.5,16.5,18.0,75.5,9.5,1.0,162
Hauts-de-France,2018-06-26,24.0,18.0,18.0,80.0,10.0,1.0,6
Hauts-de-France,2018-06-27,25.0,20.0,21.5,68.5,10.0,5.0,143
Hauts-de-France,2018-06-28,25.0,19.5,22.5,70.5,10.0,4.5,153
Hauts-de-France,2018-06-29,27.5,21.0,19.0,77.5,10.0,6.5,157
Normandie,2018-05-31,19.0,16.0,17.0,90.0,7.75,62.0,136
Normandie,2018-06-01,18.0,17.0,12.0,80.0,9.875,19.0,182
Normandie,2018-06-02,20.0,19.0,20.0,83.0,9.625,28.0,68
Normandie,2018-06-03,18.0,15.0,27.0,95.0,9.75,69.0,159
Normandie,2018-06-04,15.0,14.0,23.0,95.0,8.0,94.0,152
Normandie,2018-06-05,16.0,13.0,19.0,92.0,8.0,95.0,73
Normandie,2018-06-06,20.0,17.0,5.0,91.0,6.875,77.0,113
Normandie,2018-06-07,19.0,17.0,17.0,93.0,6.75,52.0,160
Normandie,2018-06-08,20.0,18.0,21.0,88.0,9.625,58.0,179
Normandie,2018-06-09,19.0,18.0,18.0,90.0,9.0,48.0,119
Normandie,2018-06-10,17.0,16.0,24.0,95.0,9.875,63.0,117
Normandie,2018-06-11,17.0,16.0,25.0,91.0,9.75,35.0,138
Normandie,2018-06-12,18.0,14.0,8.0,82.0,10.0,31.0,116
Normandie,2018-06-13,17.0,16.0,23.0,89.0,10.0,57.0,149
Normandie,2018-06-14,16.0,15.0,12.0,81.0,10.0,14.0,91
Normandie,2018-06-15,18.0,16.0,15.0,78.0,10.0,30.0,64
Normandie,2018-06-16,17.0,15.0,20.0,81.0,10.0,78.0,150
Normandie,2018-06-17,19.0,16.0,18.0,87.0,10.0,63.0,157
Normandie,2018-06-18,19.0,18.0,12.0,88.0,9.0,82.0,6
Normandie,2018-06-19,22.0,19.0,14.0,87.0,8.0,41.0,141
Normandie,2018-06-20,15.0,14.0,25.0,73.0,9.0,28.0,122
Normandie,2018-06-21,17.0,15.0,17.0,68.0,10.0,8.0,8
Normandie,2018-06-22,18.0,15.0,13.0,59.0,10.0,12.0,72
Normandie,2018-06-23,19.0,18.0,19.0,73.0,10.0,12.0,180
Normandie,2018-06-24,20.0,17.0,19.0,77.0,10.0,5.0,148
Normandie,2018-06-25,21.0,19.0,22.0,73.0,10.0,0.0,120
Normandie,2018-06-26,22.0,18.0,25.0,79.0,10.0,2.0,81
Normandie,2018-06-27,22.0,19.0,30.0,82.0,10.0,10.0,158
Normandie,2018-06-28,22.0,19.0,30.0,81.0,10.0,9.0,94
Normandie,2018-06-29,23.0,19.0,23.0,81.0,9.875,17.0,91
Nouvelle-Aquitaine,2018-05-31,22.0,19.0,9.333333333333334,73.0,8.583333333333334,44.666666666666664,188
Nouvelle-Aquitaine,2018-06-01,25.0,20.666666666666668,7.333333333333333,73.33333333333333,9.041666666666666,24.0,93
Nouvelle-Aquitaine,2018-06-02,25.0,20.0,10.0,82.66666666666667,8.791666666666666,48.666666666666664,78
Nouvelle-Aquitaine,2018-06-03,20.666666666666668,18.666666666666668,14.333333333333334,87.66666666666667,7.416666666666667,62.333333333333336,7
Nouvelle-Aquitaine,2018-06-04,19.666666666666668,16.666666666666668,13.666666666666666,91.0,7.458333333333333,84.33333333333333,100
Nouvelle-Aquitaine,2018-06-05,20.333333333333332,17.0,15.666666666666666,92.0,6.875,75.0,54
Nouvelle-Aquitaine,2018-06-06,22.0,19.666666666666668,10.0,78.0,6.916666666666667,49.666666666666664,97
Nouvelle-Aquitaine,2018-06-07,24.666666666666668,21.333333333333332,9.333333333333334,76.66666666666667,8.625,31.0,135
Nouvelle-Aquitaine,2018-06-08,24.0,20.666666666666668,11.666666666666666,82.33333333333333,8.833333333333334,33.333333333333336,25
Nouvelle-Aquitaine,2018-06-09,22.666666666666668,18.666666666666668,9.666666666666666,80.0,8.291666666666666,45.333333333333336,135
Nouvelle-Aquitaine,2018-06-10,19.333333333333332,15.666666666666666,17.0,87.33333333333333,8.541666666666666,61.666666666666664,135
Nouvelle-Aquitaine,2018-06-11,21.0,17.0,11.333333333333334,90.0,8.25,62.666666666666664,3
Nouvelle-Aquitaine,2018-06-12,20.333333333333332,17.0,14.666666666666666,81.66666666666667,7.666666666666667,36.666666666666664,128
Nouvelle-Aquitaine,2018-06-13,19.666666666666668,18.0,15.0,74.0,7.75,62.0,162
Nouvelle-Aquitaine,2018-06-14,19.666666666666668,16.333333333333332,10.333333333333334,89.33333333333333,6.958333333333333,75.66666666666667,70
Nouvelle-Aquitaine,2018-06-15,18.666666666666668,16.0,13.666666666666666,80.0,8.333333333333334,68.66666666666667,14
Nouvelle-Aquitaine,2018-06-16,19.333333333333332,16.666666666666668,16.0,77.33333333333333,8.75,65.0,173
Nouvelle-Aquitaine,2018-06-17,21.0,16.666666666666668,10.0,91.0,7.916666666666667,73.0,161
Nouvelle-Aquitaine,2018-06-18,25.333333333333332,20.0,13.333333333333334,75.66666666666667,7.75,36.333333333333336,59
Nouvelle-Aquitaine,2018-06-19,30.333333333333332,25.666666666666668,8.333333333333334,67.66666666666667,8.583333333333334,12.0,41
Nouvelle-Aquitaine,2018-06-20,27.0,23.666666666666668,15.666666666666666,72.33333333333333,9.666666666666666,15.666666666666666,58
Nouvelle-Aquitaine,2018-06-21,22.0,17.0,23.333333333333332,58.666666666666664,10.0,7.666666666666667,7
Nouvelle-Aquitaine,2018-06-22,23.666666666666668,18.666666666666668,20.0,60.0,10.0,6.0,31
Nouvelle-Aquitaine,2018-06-23,25.0,20.666666666666668,18.0,61.333333333333336,10.0,9.333333333333334,141
Nouvelle-Aquitaine,2018-06-24,25.666666666666668,20.666666666666668,19.0,61.0,10.0,4.0,28
Nouvelle-Aquitaine,2018-06-25,28.333333333333332,23.0,16.0,60.666666666666664,10.0,0.6666666666666666,157
Nouvelle-Aquitaine,2018-06-26,28.333333333333332,24.666666666666668,12.333333333333334,62.666666666666664,9.666666666666666,10.666666666666666,58
Nouvelle-Aquitaine,2018-06-27,27.0,24.0,18.666666666666668,60.333333333333336,9.333333333333334,8.333333333333334,50
Nouvelle-Aquitaine,2018-06-28,28.666666666666668,23.666666666666668,16.666666666666668,56.666666666666664,10.0,11.333333333333334,8
Nouvelle-Aquitaine,2018-06-29,32.0,26.333333333333332,9.333333333333334,58.666666666666664,9.833333333333334,14.0,67
Occitanie,2018-05-31,24.0,21.0,14.5,71.0,10.0,19.0,18
Occitanie,2018-06-01,24.5,21.0,12.0,70.5,9.9375,24.5,31
Occitanie,2018-06-02,22.0,20.0,16.0,74.5,9.9375,33.0,121
Occitanie,2018-06-03,23.5,20.0,16.0,75.0,9.875,38.5,170
Occitanie,2018-06-04,21.0,18.0,21.0,84.0,9.0625,52.5,118
Occitanie,2018-06-05,20.5,18.5,13.5,77.0,9.375,44.0,135
Occitanie,2018-06-06,22.0,19.0,7.5,76.5,9.5,51.0,2
Occitanie,2018-06-07,24.0,21.0,15.5,71.0,10.0,19.0,56
Occitanie,2018-06-08,25.0,22.5,14.0,75.0,9.875,18.5,135
Occitanie,2018-06-09,23.0,21.5,10.5,76.5,9.125,43.5,157
Occitanie,2018-06-10,21.0,18.5,16.0,86.5,8.25,58.5,182
Occitanie,2018-06-11,19.5,18.0,20.0,80.0,9.3125,37.5,5
Occitanie,2018-06-12,22.5,19.0,29.0,72.5,9.9375,38.0,48
