_id,region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,pressure
ObjectId(63e4bbd14e31320bce1692d8),Grand Est,2020-03-11T00:00:00.000Z,12.5,9.5,27.5,82,9.5625,80,122
ObjectId(63e4bbd14e31320bce1692d9),Grand Est,2020-03-12T00:00:00.000Z,9.5,6,20.5,77,9.5625,53,123
ObjectId(63e4bbd14e31320bce1692da),Grand Est,2020-03-13T00:00:00.000Z,10,6.5,8,76.5,9.875,60.5,70
ObjectId(63e4bbd14e31320bce1692db),Grand Est,2020-03-14T00:00:00.000Z,13.5,7,13,73.5,10,31.5,42
ObjectId(63e4bbd14e31320bce1692dc),Grand Est,2020-03-15T00:00:00.000Z,16,10,11.5,70.5,10,31,14
ObjectId(63e4bbd14e31320bce1692dd),Grand Est,2020-03-16T00:00:00.000Z,15.5,11,7,85,8.875,63.5,94
ObjectId(63e4bbd14e31320bce1692de),Grand Est,2020-03-17T00:00:00.000Z,17,11,5,81.5,10,37,168
ObjectId(63e4bbd14e31320bce1692df),Grand Est,2020-03-18T00:00:00.000Z,17,12,6.5,73.5,10,39.5,189
ObjectId(63e4bbd14e31320bce1692e0),Grand Est,2020-03-19T00:00:00.000Z,16.5,12,15,74.5,10,32,56
ObjectId(63e4bbd14e31320bce1692e1),Grand Est,2020-03-20T00:00:00.000Z,9,3,25,92,7.8125,98.5,200
ObjectId(63e4bbd14e31320bce1692e2),Grand Est,2020-03-21T00:00:00.000Z,9,3.5,30,64,9.3125,26.5,80
ObjectId(63e4bbd14e31320bce1692e3),Grand Est,2020-03-22T00:00:00.000Z,8,2,27,42.5,10,0,27
ObjectId(63e4bbd14e31320bce1692e4),Grand Est,2020-03-23T00:00:00.000Z,8,2.5,25.5,45,10,1,94
ObjectId(63e4bbd14e31320bce1692e5),Grand Est,2020-03-24T00:00:00.000Z,8,2.5,23.5,50.5,10,2.5,0
ObjectId(63e4bbd14e31320bce1692e6),Grand Est,2020-03-25T00:00:00.000Z,8.5,2,21,59.5,10,7.5,82
ObjectId(63e4bbd14e31320bce1692e7),Grand Est,2020-03-26T00:00:00.000Z,12,5.5,11.5,73.5,10,10.5,33
ObjectId(63e4bbd14e31320bce1692e8),Grand Est,2020-03-27T00:00:00.000Z,15.5,9,13,80.5,10,29.5,115
ObjectId(63e4bbd14e31320bce1692e9),Grand Est,2020-03-28T00:00:00.000Z,7.5,4,23.5,72,9.5,77,105
ObjectId(63e4bbd14e31320bce1692ea),Grand Est,2020-03-29T00:00:00.000Z,7,1,24,54.5,9.6875,23,35
ObjectId(63e4bbd14e31320bce1692eb),Grand Est,2020-03-30T00:00:00.000Z,8.5,4,21.5,65.5,10,13.5,171
ObjectId(63e4bbd14e31320bce1692ec),Hauts-de-France,2020-02-29T00:00:00.000Z,8.5,4.5,29,79,9.5625,75,95
ObjectId(63e4bbd14e31320bce1692ed),Hauts-de-France,2020-03-01T00:00:00.000Z,6.5,4.5,23,93,9.5,86.5,3
ObjectId(63e4bbd14e31320bce1692ee),Hauts-de-France,2020-03-02T00:00:00.000Z,7.5,3,19,88.5,9.75,49.5,40
ObjectId(63e4bbd14e31320bce1692ef),Hauts-de-France,2020-03-03T00:00:00.000Z,8,4,22.5,90,8.8125,72.5,155
ObjectId(63e4bbd14e31320bce1692f0),Hauts-de-France,2020-03-04T00:00:00.000Z,7.5,7,21,96.5,7.25,100,76
ObjectId(63e4bbd14e31320bce1692f1),Hauts-de-France,2020-03-05T00:00:00.000Z,7,4,24.5,85,9.1875,80,96
ObjectId(63e4bbd14e31320bce1692f2),Hauts-de-France,2020-03-06T00:00:00.000Z,9.5,5,17.5,86,10,48.5,3
ObjectId(63e4bbd14e31320bce1692f3),Hauts-de-France,2020-03-07T00:00:00.000Z,10,6.5,32,88.5,8.5625,74,92
ObjectId(63e4bbd14e31320bce1692f4),Hauts-de-France,2020-03-08T00:00:00.000Z,10,5.5,26.5,81,10,50.5,4
ObjectId(63e4bbd14e31320bce1692f5),Hauts-de-France,2020-03-09T00:00:00.000Z,13,11.5,31.5,92.5,6.6875,100,158
ObjectId(63e4bbd14e31320bce1692f6),Hauts-de-France,2020-03-10T00:00:00.000Z,12.5,11.5,28.5,86,6.5,91.5,100
ObjectId(63e4bbd14e31320bce1692f7),Hauts-de-France,2020-03-11T00:00:00.000Z,11.5,5.5,33.5,72,9.6875,67.5,136
ObjectId(63e4bbd14e31320bce1692f8),Hauts-de-France,2020-03-12T00:00:00.000Z,10.5,6,26,77,10,40,119
ObjectId(63e4bbd14e31320bce1692f9),Hauts-de-France,2020-03-13T00:00:00.000Z,9,6,23,89,6.125,91.5,143
ObjectId(63e4bbd14e31320bce1692fa),Hauts-de-France,2020-03-14T00:00:00.000Z,11,7,26,88,9.5625,85,12
ObjectId(63e4bbd14e31320bce1692fb),Hauts-de-France,2020-03-15T00:00:00.000Z,11.5,7.5,12,86.5,9,71,59
ObjectId(63e4bbd14e31320bce1692fc),Hauts-de-France,2020-03-16T00:00:00.000Z,13.5,6.5,12.5,75,10,18,179
ObjectId(63e4bbd14e31320bce1692fd),Hauts-de-France,2020-03-17T00:00:00.000Z,15.5,9.5,13,81.5,8.5,11.5,158
ObjectId(63e4bbd14e31320bce1692fe),Hauts-de-France,2020-03-18T00:00:00.000Z,12,10,13,80.5,10,64,146
ObjectId(63e4bbd14e31320bce1692ff),Hauts-de-France,2020-03-19T00:00:00.000Z,10,6,26.5,87,8.5625,85,29
ObjectId(63e4bbd14e31320bce169300),Hauts-de-France,2020-03-20T00:00:00.000Z,8.5,5,30.5,82.5,9.875,88,93
ObjectId(63e4bbd14e31320bce169301),Hauts-de-France,2020-03-21T00:00:00.000Z,10.5,3.5,32,66.5,10,5,82
ObjectId(63e4bbd14e31320bce169302),Hauts-de-France,2020-03-22T00:00:00.000Z,10,2,25.5,53.5,10,0,43
ObjectId(63e4bbd14e31320bce169303),Hauts-de-France,2020-03-23T00:00:00.000Z,10,3,19,55.5,10,1,46
ObjectId(63e4bbd14e31320bce169304),Hauts-de-France,2020-03-24T00:00:00.000Z,10,2.5,17.5,56,10,6.5,35
ObjectId(63e4bbd14e31320bce169305),Hauts-de-France,2020-03-25T00:00:00.000Z,9.5,4,23.5,60.5,10,2,82
ObjectId(63e4bbd14e31320bce169306),Hauts-de-France,2020-03-26T00:00:00.000Z,12,5,20.5,78.5,10,12.5,198
ObjectId(63e4bbd14e31320bce169307),Hauts-de-France,2020-03-27T00:00:00.000Z,13,8,30,82.5,10,29,12
ObjectId(63e4bbd14e31320bce169308),Hauts-de-France,2020-03-28T00:00:00.000Z,7,3,39.5,63.5,10,48,110
ObjectId(63e4bbd14e31320bce169309),Hauts-de-France,2020-03-29T00:00:00.000Z,8,2.5,23.5,76,10,17.5,31
ObjectId(63e4bbd14e31320bce16930a),Hauts-de-France,2020-03-30T00:00:00.000Z,8.5,3,24.5,72.5,9.5,17.5,178
ObjectId(63e4bbd14e31320bce16930b),Normandie,2020-02-29T00:00:00.000Z,8,5,22,81,9.875,73,40
ObjectId(63e4bbd14e31320bce16930c),Normandie,2020-03-01T00:00:00.000Z,7,6,32,89,8.875,83,154
ObjectId(63e4bbd14e31320bce16930d),Normandie,2020-03-02T00:00:00.000Z,8,5,20,84,9.875,61,129
ObjectId(63e4bbd14e31320bce16930e),Normandie,2020-03-03T00:00:00.000Z,8,5,23,93,6.375,84,80
ObjectId(63e4bbd14e31320bce16930f),Normandie,2020-03-04T00:00:00.000Z,10,8,42,96,5.875,93,154
ObjectId(63e4bbd14e31320bce169310),Normandie,2020-03-05T00:00:00.000Z,8,5,15,85,9.5,78,135
ObjectId(63e4bbd14e31320bce169311),Normandie,2020-03-06T00:00:00.000Z,12,6,21,87,9.875,71,183
ObjectId(63e4bbd14e31320bce169312),Normandie,2020-03-07T00:00:00.000Z,11,8,32,89,8,67,64
ObjectId(63e4bbd14e31320bce169313),Normandie,2020-03-08T00:00:00.000Z,10,7,24,80,9.875,58,148
ObjectId(63e4bbd14e31320bce169314),Normandie,2020-03-09T00:00:00.000Z,14,12,30,92,8.875,96,135
ObjectId(63e4bbd14e31320bce169315),Normandie,2020-03-10T00:00:00.000Z,14,12,27,87,8.875,89,56
ObjectId(63e4bbd14e31320bce169316),Normandie,2020-03-11T00:00:00.000Z,12,7,35,74,10,55,87
ObjectId(63e4bbd14e31320bce169317),Normandie,2020-03-12T00:00:00.000Z,10,7,18,81,9.75,55,8
ObjectId(63e4bbd14e31320bce169318),Normandie,2020-03-13T00:00:00.000Z,12,9,23,89,9.25,76,98
ObjectId(63e4bbd14e31320bce169319),Normandie,2020-03-14T00:00:00.000Z,11,8,27,86,10,66,11
ObjectId(63e4bbd14e31320bce16931a),Normandie,2020-03-15T00:00:00.000Z,10,7,18,88,10,76,22
ObjectId(63e4bbd14e31320bce16931b),Normandie,2020-03-16T00:00:00.000Z,14,7,6,67,10,8,77
ObjectId(63e4bbd14e31320bce16931c),Normandie,2020-03-17T00:00:00.000Z,15,9,10,85,10,29,96
ObjectId(63e4bbd14e31320bce16931d),Normandie,2020-03-18T00:00:00.000Z,14,10,13,88,9.375,50,66
ObjectId(63e4bbd14e31320bce16931e),Normandie,2020-03-19T00:00:00.000Z,11,8,29,93,9.5,86,190
ObjectId(63e4bbd14e31320bce16931f),Normandie,2020-03-20T00:00:00.000Z,9,7,27,89,7,98,29
ObjectId(63e4bbd14e31320bce169320),Normandie,2020-03-21T00:00:00.000Z,9,4,26,80,10,53,62
ObjectId(63e4bbd14e31320bce169321),Normandie,2020-03-22T00:00:00.000Z,11,3,21,71,10,3,199
ObjectId(63e4bbd14e31320bce169322),Normandie,2020-03-23T00:00:00.000Z,13,4,15,69,10,1,86
ObjectId(63e4bbd14e31320bce169323),Normandie,2020-03-24T00:00:00.000Z,11,3,17,66,10,11,124
ObjectId(63e4bbd14e31320bce169324),Normandie,2020-03-25T00:00:00.000Z,9,5,24,68,10,20,192
ObjectId(63e4bbd14e31320bce169325),Normandie,2020-03-26T00:00:00.000Z,10,6,23,78,10,8,131
ObjectId(63e4bbd14e31320bce169326),Normandie,2020-03-27T00:00:00.000Z,11,9,37,87,10,74,139
ObjectId(63e4bbd14e31320bce169327),Normandie,2020-03-28T00:00:00.000Z,7,5,47,70,8.25,91,189
ObjectId(63e4bbd14e31320bce169328),Normandie,2020-03-29T00:00:00.000Z,7,3,35,74,9.75,29,122
ObjectId(63e4bbd14e31320bce169329),Normandie,2020-03-30T00:00:00.000Z,9,5,27,81,10,25,60
ObjectId(63e4bbd14e31320bce16932a),Nouvelle-Aquitaine,2020-02-29T00:00:00.000Z,9.666666666666666,7.333333333333333,34.333333333333336,86.33333333333333,9.083333333333334,84.33333333333333,65
ObjectId(63e4bbd14e31320bce16932b),Nouvelle-Aquitaine,2020-03-01T00:00:00.000Z,9.333333333333334,7.333333333333333,35,84.33333333333333,8.25,82.33333333333333,178
ObjectId(63e4bbd14e31320bce16932c),Nouvelle-Aquitaine,2020-03-02T00:00:00.000Z,7,4.666666666666667,13,93,8.625,86.33333333333333,21
ObjectId(63e4bbd14e31320bce16932d),Nouvelle-Aquitaine,2020-03-03T00:00:00.000Z,9.333333333333334,5.666666666666667,19.333333333333332,95.33333333333333,6.666666666666667,90.33333333333333,113
ObjectId(63e4bbd14e31320bce16932e),Nouvelle-Aquitaine,2020-03-04T00:00:00.000Z,12,9.333333333333334,39.666666666666664,88.66666666666667,7.583333333333333,97.66666666666667,106
ObjectId(63e4bbd14e31320bce16932f),Nouvelle-Aquitaine,2020-03-05T00:00:00.000Z,7.666666666666667,6,30.333333333333332,84,8.083333333333334,88.66666666666667,55
ObjectId(63e4bbd14e31320bce169330),Nouvelle-Aquitaine,2020-03-06T00:00:00.000Z,10.666666666666666,6.333333333333333,12.333333333333334,86.33333333333333,9.208333333333334,73,47
ObjectId(63e4bbd14e31320bce169331),Nouvelle-Aquitaine,2020-03-07T00:00:00.000Z,11,8.333333333333334,22.666666666666668,88,6.625,68,79
ObjectId(63e4bbd14e31320bce169332),Nouvelle-Aquitaine,2020-03-08T00:00:00.000Z,11,8,19.333333333333332,82,8.916666666666666,73,116
ObjectId(63e4bbd14e31320bce169333),Nouvelle-Aquitaine,2020-03-09T00:00:00.000Z,11.666666666666666,10.333333333333334,19.333333333333332,92.66666666666667,7.5,98.33333333333333,64
ObjectId(63e4bbd14e31320bce169334),Nouvelle-Aquitaine,2020-03-10T00:00:00.000Z,14,10,15,92,5.625,81.66666666666667,64
ObjectId(63e4bbd14e31320bce169335),Nouvelle-Aquitaine,2020-03-11T00:00:00.000Z,12.666666666666666,10.666666666666666,15.333333333333334,89.66666666666667,8.458333333333334,74.33333333333333,9
ObjectId(63e4bbd14e31320bce169336),Nouvelle-Aquitaine,2020-03-12T00:00:00.000Z,12,7.666666666666667,8,75,8.666666666666666,33,196
ObjectId(63e4bbd14e31320bce169337),Nouvelle-Aquitaine,2020-03-13T00:00:00.000Z,12.333333333333334,8,13.666666666666666,80.33333333333333,9.041666666666666,43.666666666666664,133
ObjectId(63e4bbd14e31320bce169338),Nouvelle-Aquitaine,2020-03-14T00:00:00.000Z,15,8,18,77.66666666666667,8.625,37,6
ObjectId(63e4bbd14e31320bce169339),Nouvelle-Aquitaine,2020-03-15T00:00:00.000Z,11,9.333333333333334,15.333333333333334,93.66666666666667,7.708333333333333,93.33333333333333,95
ObjectId(63e4bbd14e31320bce16933a),Nouvelle-Aquitaine,2020-03-16T00:00:00.000Z,14.333333333333334,10.666666666666666,7.333333333333333,86.66666666666667,8.416666666666666,75,4
ObjectId(63e4bbd14e31320bce16933b),Nouvelle-Aquitaine,2020-03-17T00:00:00.000Z,18.333333333333332,11.333333333333334,7,84.66666666666667,8.583333333333334,23,91
ObjectId(63e4bbd14e31320bce16933c),Nouvelle-Aquitaine,2020-03-18T00:00:00.000Z,19,12.666666666666666,11.333333333333334,82,8.833333333333334,8.666666666666666,199
ObjectId(63e4bbd14e31320bce16933d),Nouvelle-Aquitaine,2020-03-19T00:00:00.000Z,17.666666666666668,11.666666666666666,16,62.333333333333336,10,11.666666666666666,42
ObjectId(63e4bbd14e31320bce16933e),Nouvelle-Aquitaine,2020-03-20T00:00:00.000Z,17,11,17,74.66666666666667,9.916666666666666,22,42
ObjectId(63e4bbd14e31320bce16933f),Nouvelle-Aquitaine,2020-03-21T00:00:00.000Z,15.666666666666666,10.333333333333334,14.333333333333334,81,9.333333333333334,35.333333333333336,97
ObjectId(63e4bbd14e31320bce169340),Nouvelle-Aquitaine,2020-03-22T00:00:00.000Z,17,10.666666666666666,11,80.33333333333333,9.625,29.333333333333332,185
ObjectId(63e4bbd14e31320bce169341),Nouvelle-Aquitaine,2020-03-23T00:00:00.000Z,15.333333333333334,9.333333333333334,12.666666666666666,82.66666666666667,8.833333333333334,8.333333333333334,127
ObjectId(63e4bbd14e31320bce169342),Nouvelle-Aquitaine,2020-03-24T00:00:00.000Z,13.333333333333334,7.333333333333333,16.333333333333332,68.33333333333333,10,6.333333333333333,132
ObjectId(63e4bbd14e31320bce169343),Nouvelle-Aquitaine,2020-03-25T00:00:00.000Z,10.666666666666666,4.666666666666667,17,64.66666666666667,9.666666666666666,7.333333333333333,186
ObjectId(63e4bbd14e31320bce169344),Nouvelle-Aquitaine,2020-03-26T00:00:00.000Z,13,6.666666666666667,13.333333333333334,69.33333333333333,9.458333333333334,11.666666666666666,124
ObjectId(63e4bbd14e31320bce169345),Nouvelle-Aquitaine,2020-03-27T00:00:00.000Z,14,8,11,75,8.666666666666666,17.666666666666668,144
ObjectId(63e4bbd14e31320bce169346),Nouvelle-Aquitaine,2020-03-28T00:00:00.000Z,9,5.666666666666667,27.666666666666668,79,8.833333333333334,67.66666666666667,44
ObjectId(63e4bbd14e31320bce169347),Nouvelle-Aquitaine,2020-03-29T00:00:00.000Z,5.666666666666667,1.6666666666666667,28,79,8.416666666666666,71,48
ObjectId(63e4bbd14e31320bce169348),Nouvelle-Aquitaine,2020-03-30T00:00:00.000Z,11.666666666666666,4,24.333333333333332,61,10,23.666666666666668,83
ObjectId(63e4bbd14e31320bce169349),Occitanie,2020-02-29T00:00:00.000Z,13.5,11,28.5,81.5,8.3125,80,53
ObjectId(63e4bbd14e31320bce16934a),Occitanie,2020-03-01T00:00:00.000Z,12,9.5,43.5,81.5,9.6875,75.5,80
ObjectId(63e4bbd14e31320bce16934b),Occitanie,2020-03-02T00:00:00.000Z,9,7,21,82.5,8,71,154
ObjectId(63e4bbd14e31320bce16934c),Occitanie,2020-03-03T00:00:00.000Z,10.5,7,15.5,83.5,8.25,62,119
ObjectId(63e4bbd14e31320bce16934d),Occitanie,2020-03-04T00:00:00.000Z,11.5,10,34.5,87,8.0625,80,8
ObjectId(63e4bbd14e31320bce16934e),Occitanie,2020-03-05T00:00:00.000Z,9.5,8,38,77,9.8125,65.5,193
ObjectId(63e4bbd14e31320bce16934f),Occitanie,2020-03-06T00:00:00.000Z,12.5,8,26,68.5,9.875,50.5,85
ObjectId(63e4bbd14e31320bce169350),Occitanie,2020-03-07T00:00:00.000Z,13.5,8.5,12.5,78,8.6875,39.5,180
ObjectId(63e4bbd14e31320bce169351),Occitanie,2020-03-08T00:00:00.000Z,12.5,10,33,69,9.75,47.5,11
ObjectId(63e4bbd14e31320bce169352),Occitanie,2020-03-09T00:00:00.000Z,15,10.5,19.5,76,10,47.5,181
ObjectId(63e4bbd14e31320bce169353),Occitanie,2020-03-10T00:00:00.000Z,19.5,13,8,78.5,10,15,29
ObjectId(63e4bbd14e31320bce169354),Occitanie,2020-03-11T00:00:00.000Z,16.5,13,11,80.5,10,40.5,123
ObjectId(63e4bbd14e31320bce169355),Occitanie,2020-03-12T00:00:00.000Z,14,11,18,75.5,9.1875,45.5,94
ObjectId(63e4bbd14e31320bce169356),Occitanie,2020-03-13T00:00:00.000Z,15.5,9.5,10.5,65.5,10,5.5,34
ObjectId(63e4bbd14e31320bce169357),Occitanie,2020-03-14T00:00:00.000Z,14.5,10,33.5,74.5,10,20,136
ObjectId(63e4bbd14e31320bce169358),Occitanie,2020-03-15T00:00:00.000Z,13.5,11.5,24,81.5,7.5625,81,138
ObjectId(63e4bbd14e31320bce169359),Occitanie,2020-03-16T00:00:00.000Z,16,11.5,12,75,9.3125,50.5,11
ObjectId(63e4bbd14e31320bce16935a),Occitanie,2020-03-17T00:00:00.000Z,18.5,13,8.5,76,10,6.5,151
ObjectId(63e4bbd14e31320bce16935b),Occitanie,2020-03-18T00:00:00.000Z,18,13,17,66.5,10,5.5,24
ObjectId(63e4bbd14e31320bce16935c),Occitanie,2020-03-19T00:00:00.000Z,16,11.5,22.5,68,10,15,43
ObjectId(63e4bbd14e31320bce16935d),Occitanie,2020-03-20T00:00:00.000Z,16,11.5,17,71,10,36.5,124
ObjectId(63e4bbd14e31320bce16935e),Occitanie,2020-03-21T00:00:00.000Z,16,11.5,15.5,76.5,9.4375,30.5,45
ObjectId(63e4bbd14e31320bce16935f),Occitanie,2020-03-22T00:00:00.000Z,15,11.5,27.5,77,9.875,49,41
ObjectId(63e4bbd14e31320bce169360),Occitanie,2020-03-23T00:00:00.000Z,13,9,24.5,76,8,50.5,20
ObjectId(63e4bbd14e31320bce169361),Occitanie,2020-03-24T00:00:00.000Z,12.5,8,20.5,61,9.875,31.5,88
ObjectId(63e4bbd14e31320bce169362),Occitanie,2020-03-25T00:00:00.000Z,10,6,16.5,82.5,9.125,57.5,50
ObjectId(63e4bbd14e31320bce169363),Occitanie,2020-03-26T00:00:00.000Z,13,8,11.5,70.5,10,39.5,195
ObjectId(63e4bbd14e31320bce169364),Occitanie,2020-03-27T00:00:00.000Z,15.5,10.5,13,69,10,41,28
ObjectId(63e4bbd14e31320bce169365),Occitanie,2020-03-28T00:00:00.000Z,14.5,11,20,75.5,9.625,54.5,196
ObjectId(63e4bbd14e31320bce169366),Occitanie,2020-03-29T00:00:00.000Z,10.5,7,14,69.5,9.8125,59,46
ObjectId(63e4bbd14e31320bce169367),Occitanie,2020-03-30T00:00:00.000Z,13.5,7,22,78.5,10,57,163
ObjectId(63e4bbd14e31320bce169368),Pays de la Loire,2020-02-29T00:00:00.000Z,9,7,32,95,8.625,72,132
ObjectId(63e4bbd14e31320bce169369),Pays de la Loire,2020-03-01T00:00:00.000Z,9,6,33,87,8.625,77,150
ObjectId(63e4bbd14e31320bce16936a),Pays de la Loire,2020-03-02T00:00:00.000Z,8,6,12,91,9.5,70,171
ObjectId(63e4bbd14e31320bce16936b),Pays de la Loire,2020-03-03T00:00:00.000Z,12,7,23,95,5.375,88,63
ObjectId(63e4bbd14e31320bce16936c),Pays de la Loire,2020-03-04T00:00:00.000Z,12,8,44,91,8.25,91,64
ObjectId(63e4bbd14e31320bce16936d),Pays de la Loire,2020-03-05T00:00:00.000Z,8,6,30,93,9.125,73,145
ObjectId(63e4bbd14e31320bce16936e),Pays de la Loire,2020-03-06T00:00:00.000Z,12,6,18,87,10,47,83
ObjectId(63e4bbd14e31320bce16936f),Pays de la Loire,2020-03-07T00:00:00.000Z,12,10,35,91,8.75,70,62
ObjectId(63e4bbd14e31320bce169370),Pays de la Loire,2020-03-08T00:00:00.000Z,11,8,23,81,9.875,69,66
ObjectId(63e4bbd14e31320bce169371),Pays de la Loire,2020-03-09T00:00:00.000Z,12,11,27,94,9.5,100,89
ObjectId(63e4bbd14e31320bce169372),Pays de la Loire,2020-03-10T00:00:00.000Z,15,12,30,89,10,80,85
ObjectId(63e4bbd14e31320bce169373),Pays de la Loire,2020-03-11T00:00:00.000Z,11,9,25,88,10,62,157
ObjectId(63e4bbd14e31320bce169374),Pays de la Loire,2020-03-12T00:00:00.000Z,11,7,12,76,10,44,18
ObjectId(63e4bbd14e31320bce169375),Pays de la Loire,2020-03-13T00:00:00.000Z,12,10,20,86,9.875,82,43
ObjectId(63e4bbd14e31320bce169376),Pays de la Loire,2020-03-14T00:00:00.000Z,13,9,20,91,9.375,59,125
ObjectId(63e4bbd14e31320bce169377),Pays de la Loire,2020-03-15T00:00:00.000Z,11,8,19,92,5,85,156
ObjectId(63e4bbd14e31320bce169378),Pays de la Loire,2020-03-16T00:00:00.000Z,14,8,11,91,8.625,66,34
ObjectId(63e4bbd14e31320bce169379),Pays de la Loire,2020-03-17T00:00:00.000Z,16,11,8,91,7.875,59,135
ObjectId(63e4bbd14e31320bce16937a),Pays de la Loire,2020-03-18T00:00:00.000Z,19,12,12,89,7.125,40,24
ObjectId(63e4bbd14e31320bce16937b),Pays de la Loire,2020-03-19T00:00:00.000Z,18,11,15,77,10,25,110
ObjectId(63e4bbd14e31320bce16937c),Pays de la Loire,2020-03-20T00:00:00.000Z,15,9,24,89,10,43,144
ObjectId(63e4bbd14e31320bce16937d),Pays de la Loire,2020-03-21T00:00:00.000Z,10,7,23,82,10,69,42
ObjectId(63e4bbd14e31320bce16937e),Pays de la Loire,2020-03-22T00:00:00.000Z,16,7,18,82,9.875,29,99
ObjectId(63e4bbd14e31320bce16937f),Pays de la Loire,2020-03-23T00:00:00.000Z,13,6,15,82,10,2,115
ObjectId(63e4bbd14e31320bce169380),Pays de la Loire,2020-03-24T00:00:00.000Z,11,4,19,73,10,2,191
ObjectId(63e4bbd14e31320bce169381),Pays de la Loire,2020-03-25T00:00:00.000Z,10,4,24,69,10,6,185
ObjectId(63e4bbd14e31320bce169382),Pays de la Loire,2020-03-26T00:00:00.000Z,12,5,14,73,10,31,132
ObjectId(63e4bbd14e31320bce169383),Pays de la Loire,2020-03-27T00:00:00.000Z,13,7,13,82,7.375,49,140
ObjectId(63e4bbd14e31320bce169384),Pays de la Loire,2020-03-28T00:00:00.000Z,9,6,38,67,8,45,104
ObjectId(63e4bbd14e31320bce169385),Pays de la Loire,2020-03-29T00:00:00.000Z,8,2,39,57,10,8,48
ObjectId(63e4bbd14e31320bce169386),Pays de la Loire,2020-03-30T00:00:00.000Z,11,5,35,70,10,0,180
ObjectId(63e4bbd14e31320bce169387),Provence-Alpes-Côte d'Azur,2020-02-29T00:00:00.000Z,13,12,22,73,9.75,59,179
ObjectId(63e4bbd14e31320bce169388),Provence-Alpes-Côte d'Azur,2020-03-01T00:00:00.000Z,14,12,52,84,7.75,81,105
ObjectId(63e4bbd14e31320bce169389),Provence-Alpes-Côte d'Azur,2020-03-02T00:00:00.000Z,11,8,45,61,10,27,99
ObjectId(63e4bbd14e31320bce16938a),Provence-Alpes-Côte d'Azur,2020-03-03T00:00:00.000Z,12,9,37,59,10,37,46
ObjectId(63e4bbd14e31320bce16938b),Provence-Alpes-Côte d'Azur,2020-03-04T00:00:00.000Z,13,11,32,79,9.5,85,37
ObjectId(63e4bbd14e31320bce16938c),Provence-Alpes-Côte d'Azur,2020-03-05T00:00:00.000Z,12,10,39,62,9.875,55,55
ObjectId(63e4bbd14e31320bce16938d),Provence-Alpes-Côte d'Azur,2020-03-06T00:00:00.000Z,13,10,43,55,10,4,147
ObjectId(63e4bbd14e31320bce16938e),Provence-Alpes-Côte d'Azur,2020-03-07T00:00:00.000Z,14,11,10,52,10,19,84
ObjectId(63e4bbd14e31320bce16938f),Provence-Alpes-Côte d'Azur,2020-03-08T00:00:00.000Z,13,11,58,58,10,15,154
ObjectId(63e4bbd14e31320bce169390),Provence-Alpes-Côte d'Azur,2020-03-09T00:00:00.000Z,14,10,27,65,10,22,19
ObjectId(63e4bbd14e31320bce169391),Provence-Alpes-Côte d'Azur,2020-03-10T00:00:00.000Z,17,13,12,69,10,2,109
ObjectId(63e4bbd14e31320bce169392),Provence-Alpes-Côte d'Azur,2020-03-11T00:00:00.000Z,17,15,6,78,10,12,53
ObjectId(63e4bbd14e31320bce169393),Provence-Alpes-Côte d'Azur,2020-03-12T00:00:00.000Z,17,15,35,65,10,38,80
ObjectId(63e4bbd14e31320bce169394),Provence-Alpes-Côte d'Azur,2020-03-13T00:00:00.000Z,16,11,35,58,10,8,135
ObjectId(63e4bbd14e31320bce169395),Provence-Alpes-Côte d'Azur,2020-03-14T00:00:00.000Z,15,13,38,70,10,8,112
ObjectId(63e4bbd14e31320bce169396),Provence-Alpes-Côte d'Azur,2020-03-15T00:00:00.000Z,15,13,38,56,10,12,185
ObjectId(63e4bbd14e31320bce169397),Provence-Alpes-Côte d'Azur,2020-03-16T00:00:00.000Z,16,14,10,69,10,16,189
ObjectId(63e4bbd14e31320bce169398),Provence-Alpes-Côte d'Azur,2020-03-17T00:00:00.000Z,16,15,10,62,10,6,68
ObjectId(63e4bbd14e31320bce169399),Provence-Alpes-Côte d'Azur,2020-03-18T00:00:00.000Z,17,16,13,64,10,6,78
ObjectId(63e4bbd14e31320bce16939a),Provence-Alpes-Côte d'Azur,2020-03-19T00:00:00.000Z,16,15,14,66,10,5,38
ObjectId(63e4bbd14e31320bce16939b),Provence-Alpes-Côte d'Azur,2020-03-20T00:00:00.000Z,16,14,8,66,10,13,70
ObjectId(63e4bbd14e31320bce16939c),Provence-Alpes-Côte d'Azur,2020-03-21T00:00:00.000Z,15,13,19,69,10,25,60
ObjectId(63e4bbd14e31320bce16939d),Provence-Alpes-Côte d'Azur,2020-03-22T00:00:00.000Z,15,11,29,64,10,39,113
ObjectId(63e4bbd14e31320bce16939e),Provence-Alpes-Côte d'Azur,2020-03-23T00:00:00.000Z,11,9,28,59,10,72,22
ObjectId(63e4bbd14e31320bce16939f),Provence-Alpes-Côte d'Azur,2020-03-24T00:00:00.000Z,10,8,18,66,8.625,44,66
ObjectId(63e4bbd14e31320bce1693a0),Provence-Alpes-Côte d'Azur,2020-03-25T00:00:00.000Z,12,9,22,46,8.75,39,110
ObjectId(63e4bbd14e31320bce1693a1),Provence-Alpes-Côte d'Azur,2020-03-26T00:00:00.000Z,13,10,17,63,6.625,79,134
